Code,Name,Type,Alcohol,Px,Px Unit,Bulk Px,Bulk Unit,URL
IT31981,"Salice Salentino Riserva, Vallone 2018",Red Wine,13.5%,£8.50,Bottle,£45,Case of 6,/shop/ProductDetail.aspx?pd=IT31981
FC40181,"Marcillac ‘Lo Sang del Pais', Domaine du Cros 2019",Red Wine,13%,£9.25,Bottle,£111,Case of 12,/shop/ProductDetail.aspx?pd=FC40181
CM16811,"Château Charmail, Haut-Médoc 2012",Red Wine,13%,£17,Bottle,£204,Case of 12,/shop/ProductDetail.aspx?pd=CM16811
CM23691,"Château Cap L'Ousteau, Haut-Médoc 2016",Red Wine,13%,£8.50,Bottle,£51,Case of 6,/shop/ProductDetail.aspx?pd=CM23691
AA3161,"Stift Klosterneuburg St Laurent 2019",Red Wine,13%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=AA3161
AU23081,"Wirra Wirra McLaren Vale Church Block 2018",Red Wine,14.5%,£12.95,Bottle,£77.50,Case of 6,/shop/ProductDetail.aspx?pd=AU23081
IT31491,"Bardolino Le Fraghe 2020",Red Wine,12.5%,£11.95,Bottle,£71.50,Case of 6,/shop/ProductDetail.aspx?pd=IT31491
IT29861,"The Society's Barbera d'Asti Superiore 2018",Red Wine,14.5%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=IT29861
RH57051,"Crozes-Hermitage, Domaine Pochon 2018",Red Wine,14%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=RH57051
AA3431,"The Society's Blaufränkisch 2019",Red Wine,13%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=AA3431
SA16381,"Glenelly Glass Collection Cabernet Sauvignon, Stellenbosch 2017",Red Wine,14.5%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=SA16381
CM23191,"Château Peyrabon, Haut-Médoc 2009",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=CM23191
IT32411,"The Society's Montepulciano d'Abruzzo 2020",Red Wine,13.5%,£7.75,Bottle,£93,Case of 12,/shop/ProductDetail.aspx?pd=IT32411
PW8031A,"Esporão Monte Velho Tinto, Alentejano 2019",Red Wine,13.5%,£8.50,Bottle,£51,Case of 6,/shop/ProductDetail.aspx?pd=PW8031A
CM22331,"The Society's Exhibition Margaux 2016",Red Wine,13%,£24,Bottle,£144,Case of 6,/shop/ProductDetail.aspx?pd=CM22331
SA16691,"A Fistful of Schist Grenache Noir, Swartland 2020",Red Wine,14.5%,£6.25,Bottle,£37.50,Case of 6,/shop/ProductDetail.aspx?pd=SA16691
IT29811,"Castel Serranova, Salento, Vallone 2016",Red Wine,14%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=IT29811
RH57501,"Côtes-du-Rhône Rouge, Guigal 2017",Red Wine,14.5%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=RH57501
CE11531,"Lascar Classic Carmenère 2020",Red Wine,13%,£5.95,Bottle,£71,Case of 12,/shop/ProductDetail.aspx?pd=CE11531
AA3371,"Pittnauer Pittnauski, Burgenland 2015",Red Wine,13%,£17,Bottle,£102,Case of 6,/shop/ProductDetail.aspx?pd=AA3371
PW8811,"Adega Vila Real Reserva, Douro 2018",Red Wine,14%,£8.25,Bottle,£49.50,Case of 6,/shop/ProductDetail.aspx?pd=PW8811
AR4271,"Mendel Mendoza Malbec 2018",Red Wine,14.5%,£16,Bottle,£192,Case of 12,/shop/ProductDetail.aspx?pd=AR4271
PW8681,"Al-Ria Tinto, Algarve 2019",Red Wine,14.5%,£8.25,Bottle,£43.50,Case of 6,/shop/ProductDetail.aspx?pd=PW8681
LE1161,"Château Ksara Old Vine Carignan, Lebanon 2018",Red Wine,13%,£12.95,Bottle,£155,Case of 12,/shop/ProductDetail.aspx?pd=LE1161
CE11441,"Koyle Los Lingues Single Vineyard Alto Colchagua Reserva Carmenère 2019",Red Wine,14%,£8.25,Bottle,£99,Case of 12,/shop/ProductDetail.aspx?pd=CE11441
RH57181,"The Society's French Syrah 2019",Red Wine,13.5%,£7.95,Bottle,£95,Case of 12,/shop/ProductDetail.aspx?pd=RH57181
SA17001,"The Society's Cabernet Sauvignon-Cinsaut Cape Heritage Blend, Coastal 2018",Red Wine,14%,£8.25,Bottle,£99,Case of 12,/shop/ProductDetail.aspx?pd=SA17001
RH60221,"The Society's Exhibition Vacqueyras 2019",Red Wine,14.5%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=RH60221
RH60721,"Ventoux, Famille Perrin 2020",Red Wine,13.5%,£7.25,Bottle,£87,Case of 12,/shop/ProductDetail.aspx?pd=RH60721
SA16631,"Boekenhoutskloof 'The Chocolate Block', Swartland 2019",Red Wine,14.5%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=SA16631
FC40101,"Cantoiseau Rouge, Vin de France 2020",Red Wine,12.5%,£5.95,Bottle,£71,Case of 12,/shop/ProductDetail.aspx?pd=FC40101
FC41301,"The Society's French Grenache, Cotes Catalanes 2019",Red Wine,13.5%,£7.25,Bottle,£87,Case of 12,/shop/ProductDetail.aspx?pd=FC41301
CB6151,"Château La Grave de Bertin Réserve, Bordeaux 2019",Red Wine,13.5%,£7.75,Bottle,£93,Case of 12,/shop/ProductDetail.aspx?pd=CB6151
GR2101,"Mitravelas 'Red on Black' Agiorgitiko 2020",Red Wine,14%,£7.50,Bottle,£90,Case of 12,/shop/ProductDetail.aspx?pd=GR2101
RH60401,"Côtes-du-Rhône, Domaine Jaume 2020",Red Wine,14%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=RH60401
AU23571,"Whistler Wines Shiver Down My Spine Barossa Valley Shiraz 2019",Red Wine,13%,£19.50,Bottle,£117,Case of 6,/shop/ProductDetail.aspx?pd=AU23571
SP16841,"Casa La Rad Solarce, Rioja 2019",Red Wine,14%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=SP16841
SP15331,"Bóhorquez Reserva, Ribera del Duero 2010",Red Wine,14%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=SP15331
CM18111,"Château Cissac, Haut-Médoc 2014",Red Wine,13%,£15.50,Bottle,£186,Case of 12,/shop/ProductDetail.aspx?pd=CM18111
SP15691,"Viña Zorzal Garnacha, Navarra 2019",Red Wine,13.5%,£7.25,Bottle,£43.50,Case of 6,/shop/ProductDetail.aspx?pd=SP15691
GE14141,"Spätburgunder, Markgräflerland, Martin Wassmer 2018",Red Wine,13.5%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=GE14141
LE1211,"Domaine des Tourelles Rouge, Lebanon 2019",Red Wine,14%,£12.95,Bottle,£77.50,Case of 6,/shop/ProductDetail.aspx?pd=LE1211
US9261,"Pedroncelli Friends Red Sonoma County 2018",Red Wine,14.5%,£9.95,Bottle,£119,Case of 12,/shop/ProductDetail.aspx?pd=US9261
FC39751,"Domaine Félines-Jourdan Rouge, Hérault 2019",Red Wine,13.5%,£6.95,Bottle,£83,Case of 12,/shop/ProductDetail.aspx?pd=FC39751
CM19301,"Château Dutruch Grand Poujeaux, Moulis-en-Médoc 2015",Red Wine,13%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=CM19301
IT32091,"Amarone della Valpolicella, Tenuta Novare 2018",Red Wine,15.5%,£24.50,Bottle,£147,Case of 6,/shop/ProductDetail.aspx?pd=IT32091
SP15921,"Papa Luna Garnacha-Syrah-Mazuelo, Calatayud 2018",Red Wine,15%,£9.50,Bottle,£57,Case of 6,/shop/ProductDetail.aspx?pd=SP15921
BJ8791,"Domaine Montangeron, Fleurie 2019",Red Wine,14%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=BJ8791
PW8131,"Adega de Redondo Real Lavrador, Alentejano 2019",Red Wine,13.5%,£5.95,Bottle,£35.50,Case of 6,/shop/ProductDetail.aspx?pd=PW8131
IT32141,"Dogliani, Luigi Einaudi 2020",Red Wine,13.5%,£11.95,Bottle,£119,Case of 12,/shop/ProductDetail.aspx?pd=IT32141
BJ8871,"Domaine Jean-Marc Burgaud, Morgon Côte du Py 2019",Red Wine,13%,£15.50,Bottle,£186,Case of 12,/shop/ProductDetail.aspx?pd=BJ8871
CE11591,"The Society's Chilean Carmenère Rapel Valley 2020",Red Wine,14%,£7.50,Bottle,£90,Case of 12,/shop/ProductDetail.aspx?pd=CE11591
BJ8752,"Half bottle of The Society's Exhibition Fleurie 2020",Red Wine,13.5%,£5.95,Half Bottle,£142,Case of 24,/shop/ProductDetail.aspx?pd=BJ8752
RH57161,"Grignan-les-Adhémar, Delas 2019",Red Wine,14.5%,£8.95,Bottle,£53.50,Case of 6,/shop/ProductDetail.aspx?pd=RH57161
IT30371,"Nero d'Avola La Ferla, Sicilia 2019",Red Wine,13%,£7.95,Bottle,£47.50,Case of 6,/shop/ProductDetail.aspx?pd=IT30371
LO15601,"Saint-Pourçain La Réserve Spéciale 2018",Red Wine,13.5%,£7.75,Bottle,£93,Case of 12,/shop/ProductDetail.aspx?pd=LO15601
HU1491,"Pinot Noir, Ostoros 2018",Red Wine,13%,£7.50,Bottle,£45,Case of 6,/shop/ProductDetail.aspx?pd=HU1491
BJ8881,"Chénas Cuvée d'Antan 2019",Red Wine,13.5%,£7.95,Bottle,£95,Case of 12,/shop/ProductDetail.aspx?pd=BJ8881
IT31361,"Valpolicella Valpantena, Torre del Falasco 2020",Red Wine,12.5%,£8.75,Bottle,£52.50,Case of 6,/shop/ProductDetail.aspx?pd=IT31361
IT32961,"Montepulciano d'Abruzzo, Vigna Corvino 2020",Red Wine,13%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=IT32961
RH57621,"The Society's Exhibition Crozes-Hermitage 2019",Red Wine,13.5%,£13.95,Bottle,£167,Case of 12,/shop/ProductDetail.aspx?pd=RH57621
BG411,"Villa Melnik Syrah 2018",Red Wine,14.5%,£6.75,Bottle,£81,Case of 12,/shop/ProductDetail.aspx?pd=BG411
IT30841,"Vino Nobile di Montepulciano, Contucci 2016",Red Wine,14%,£19,Bottle,£114,Case of 6,/shop/ProductDetail.aspx?pd=IT30841
GR2091,"Nemea Grande Cuvée Agiorgitiko, Domaine Skouras 2016",Red Wine,14%,£16.50,Bottle,£99,Case of 6,/shop/ProductDetail.aspx?pd=GR2091
SA17421,"Percheron Old-Vine Cinsault, Western Cape 2020",Red Wine,14.5%,£6.95,Bottle,£41.50,Case of 6,/shop/ProductDetail.aspx?pd=SA17421
CE11621,"Lascar Classic Cabernet Sauvignon 2020",Red Wine,13%,£5.95,Bottle,£71,Case of 12,/shop/ProductDetail.aspx?pd=CE11621
CB5971,"Château Monconseil Gazin, Blaye Côtes de Bordeaux 2018",Red Wine,13%,£9.75,Bottle,£117,Case of 12,/shop/ProductDetail.aspx?pd=CB5971
SP15361,"Glorioso Crianza, Rioja 2016",Red Wine,14%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=SP15361
CM15181,"Château Batailley, Pauillac 2010",Red Wine,13.5%,£50,Bottle,£600,Case of 12,/shop/ProductDetail.aspx?pd=CM15181
SP16831,"Viña Bombín Gran Reserva, Rioja 2013",Red Wine,14%,£12.50,Bottle,£75,Case of 6,/shop/ProductDetail.aspx?pd=SP16831
IT33061,"Foresco Umbria, Barberani 2019",Red Wine,12.5%,£10.95,Bottle,£107,CASE12,/shop/ProductDetail.aspx?pd=IT33061
SP16651,"Momo Vendimia Seleccionada, Ribera del Duero 2017",Red Wine,14%,£13.50,Bottle,£81,Case of 6,/shop/ProductDetail.aspx?pd=SP16651
AR4321,"Weinert Carrascal Corte Tinto Mendoza 2017",Red Wine,14%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=AR4321
PW8381,"Casa Ferreirinha Esteva, Douro 2019",Red Wine,13%,£7.50,Bottle,£45,Case of 6,/shop/ProductDetail.aspx?pd=PW8381
SP16411,"Mancuso Garnacha, Cariñena 2018",Red Wine,14.5%,£12.95,Bottle,£77.50,Case of 6,/shop/ProductDetail.aspx?pd=SP16411
CE11231,"The Society's Exhibition DO Colchagua Andes Carmenère 2019",Red Wine,14%,£10.95,Bottle,£131,Case of 12,/shop/ProductDetail.aspx?pd=CE11231
PW8671,"Lagoalva, Tejo 2019",Red Wine,13.5%,£7.95,Bottle,£47.50,Case of 6,/shop/ProductDetail.aspx?pd=PW8671
BJ8772,"Half bottle of The Society’s Beaujolais-Villages 2020",Red Wine,13.5%,£4.95,Half Bottle,£118,Case of 24,/shop/ProductDetail.aspx?pd=BJ8772
PW8501,"Fonte do Ouro, Dão 2018",Red Wine,13%,£8.75,Bottle,£52.50,Case of 6,/shop/ProductDetail.aspx?pd=PW8501
CB5891,"Château Argadens Rouge, Bordeaux Supérieur 2016",Red Wine,13.5%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=CB5891
SP16781,"Salvaje del Moncayo Garnacha 2019",Red Wine,13.5%,£8.75,Bottle,£105,Case of 12,/shop/ProductDetail.aspx?pd=SP16781
CE11501,"Undurraga Candelabro Rapel Carmenère 2020",Red Wine,14%,£7.95,Bottle,£95,Case of 12,/shop/ProductDetail.aspx?pd=CE11501
RH49945,"5-Litre Box of Côtes-du-Rhône, Famille Jaume",Red Wine,14%,£45,Box,,,/shop/ProductDetail.aspx?pd=RH49945
IT32061,"Tarantino Primitivo Segnavento, Pervini 2019",Red Wine,13.5%,£8.25,Bottle,£99,Case of 12,/shop/ProductDetail.aspx?pd=IT32061
CL242,"Half bottle of The Society's Claret 2019",Red Wine,13.5%,£4.50,Half Bottle,£108,Case of 24,/shop/ProductDetail.aspx?pd=CL242
AU23721,"Victory Hotel Australian Shiraz 2019",Red Wine,14%,£6.25,Bottle,£37.50,Case of 6,/shop/ProductDetail.aspx?pd=AU23721
CB5921,"Château Bel Air Perponcher Rouge Réserve, Bordeaux 2018",Red Wine,13.5%,£10.50,Bottle,£126,Case of 12,/shop/ProductDetail.aspx?pd=CB5921
CM23461,"Château Constant Lesquireau, Haut-Médoc 2018",Red Wine,13%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=CM23461
IT31341,"Chianti Classico, Isole e Olena 2018",Red Wine,14.5%,£21,Bottle,£252,Case of 12,/shop/ProductDetail.aspx?pd=IT31341
SA16751,"Aslina by Ntsiki Biyela 'Umsasane', Western Cape 2017",Red Wine,14%,£18,Bottle,£108,Case of 6,/shop/ProductDetail.aspx?pd=SA16751
SP15451,"Secreto, Ribera del Duero 2016",Red Wine,14%,£16,Bottle,£96,Case of 6,/shop/ProductDetail.aspx?pd=SP15451
SP16751,"Altolandon Bobal, Manchuela 2019",Red Wine,14%,£9.25,Bottle,£111,Case of 12,/shop/ProductDetail.aspx?pd=SP16751
NZ12421,"Dog Point Marlborough Pinot Noir 2018",Red Wine,13%,£25,Bottle,£150,Case of 6,/shop/ProductDetail.aspx?pd=NZ12421
BG371,"Bulgarian Heritage Mavrud, Via Vinera 2017",Red Wine,13.5%,£8.95,Bottle,£53.50,Case of 6,/shop/ProductDetail.aspx?pd=BG371
RH56922,"Half bottle of Ventoux Les Traverses, Paul Jaboulet Aîné 2019",Red Wine,14.5%,£5.25,Half Bottle,£63,Case of 12,/shop/ProductDetail.aspx?pd=RH56922
PW8361,"Herdade do Peso 'Trinca Bolotas', Alentejo 2018",Red Wine,14%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=PW8361
GR2051,"Kompsos Liatiko, Karavitakis 2020",Red Wine,13%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=GR2051
RH60312,"Half bottle of The Society's Cotes du Rhone 2020",Red Wine,14%,£4.75,Half Bottle,£57,Case of 12,/shop/ProductDetail.aspx?pd=RH60312
NZ12441,"Grove Mill Marlborough Pinot Noir 2019",Red Wine,14%,£11.95,Bottle,£71.50,CASE6,/shop/ProductDetail.aspx?pd=NZ12441
